Date,Ticker,Close_Price,High,Low,Open,Volume,SMA_50,SMA_200,RSI,MACD,MACD_Signal,Bollinger_Upper,Bollinger_Lower,ATR_14,Sentiment_Score,Price_Momentum
1/5/2009,CVX,40.27403641,41.17240012,39.79070292,40.01135682,16954500,112.8188465,113.3810235,1.324392745,-8.140092832,-3.916901835,136.9213343,73.87260297,6.10109357,-0.639351418,-0.639351418
1/6/2009,CVX,40.63652802,41.21442226,40.10066346,40.74685295,15894500,111.2706681,113.0410401,1.828150341,-12.00237751,-5.533996969,143.8985334,59.29637592,6.090029841,-0.633666806,-0.633666806
1/7/2009,CVX,38.85557175,40.48943942,38.52459684,40.14270438,12804300,109.6746808,112.688331,1.786957508,-15.03367537,-7.433932649,148.1876671,47.56611323,6.117103326,-0.649408651,-0.649408651
1/8/2009,CVX,39.00266647,39.3178812,38.46680184,38.67169162,11397200,108.0900896,112.3368409,2.006181155,-17.22556585,-9.39225929,150.2542919,38.0235123,6.061082309,-0.644969906,-0.644969906
1/9/2009,CVX,38.25666809,38.87659229,37.93094385,38.81354772,14182600,106.5039481,111.9792025,2.050714099,-18.80606606,-11.27502065,151.0601115,29.7870439,5.97004724,-0.644151722,-0.644151722
1/12/2009,CVX,37.20594788,38.14634156,37.00631277,37.94670646,14195500,104.8987582,111.6163105,2.033960914,-19.9138537,-13.00278726,150.8543544,22.52348639,5.953780504,-0.652451232,-0.652451232
1/13/2009,CVX,37.73130035,38.19361504,37.07985602,37.07985602,14378800,103.3156754,111.2504346,2.795858569,-20.51293152,-14.50481611,149.5716734,16.41218394,5.854930191,-0.642277795,-0.642277795
1/14/2009,CVX,36.6122818,37.39506584,36.16047259,37.2006815,15142400,101.7420634,110.8831233,2.787425546,-20.83779532,-15.77141195,147.5644229,10.98788456,5.76895898,-0.649893221,-0.649893221
1/15/2009,CVX,37.1796875,37.43186181,35.85578341,36.61755303,19293100,100.1913995,110.5129416,3.071044341,-20.80958736,-16.77904703,144.6565433,6.530866266,5.789501866,-0.645676312,-0.645676312
1/16/2009,CVX,37.68928146,38.31971514,36.97479237,37.86790574,15594800,98.64915787,110.1391652,3.182903756,-20.50968944,-17.52517551,141.0517004,2.918902052,5.766631599,-0.642272822,-0.642272822
1/20/2009,CVX,35.88729858,37.93094629,35.72443846,37.26374163,16084200,97.10685669,109.7527513,2.975653236,-20.18474594,-18.0570896,137.1417255,-0.333230225,5.818753873,-0.659696422,-0.659696422
1/21/2009,CVX,37.42134476,37.55793529,35.93983169,35.95033711,15889900,95.5232766,109.3629316,4.834462518,-19.57776094,-18.36122387,132.4611042,-2.615719583,5.860918416,-0.645449637,-0.645449637
1/22/2009,CVX,36.74887085,37.28473943,35.87152203,36.73311072,14320100,93.91936546,108.9696528,4.792359797,-18.93273914,-18.47552692,127.3087193,-4.336101638,5.804696809,-0.651788327,-0.651788327
1/23/2009,CVX,37.20594788,37.35830256,35.81899955,35.93457925,13422100,92.28448723,108.5766279,5.411398781,-18.17516049,-18.41545363,121.506083,-5.270332088,5.840312253,-0.645057263,-0.645057263
1/26/2009,CVX,37.45287704,38.03077166,36.84345814,37.52642705,14023100,90.65159836,108.176857,37.75659736,-17.35479357,-18.20332162,114.7328502,-5.244953524,1.378692134,-0.070049084,-0.070049084
1/27/2009,CVX,37.87313461,38.156829,37.20593034,37.44759504,13632700,89.02790123,107.7831535,38.06712321,-16.48075571,-17.85880844,106.7893643,-4.049915359,1.367059267,-0.068002695,-0.068002695
1/28/2009,CVX,38.76625443,38.88708479,37.80484616,38.34596548,14649100,87.43464951,107.3908685,49.58228075,-15.53690731,-17.39442821,97.45267507,-1.382272555,1.304016128,-0.0022987,-0.0022987
1/29/2009,CVX,37.10086823,38.18836161,37.09561351,38.09379679,15780500,85.81044952,106.985323,42.21172148,-14.75321749,-16.86618607,86.10550308,3.120394129,1.321278181,-0.048760724,-0.048760724
1/30/2009,CVX,37.04833603,38.19361946,36.86971579,37.98347895,17880000,84.16317833,106.581498,44.75363412,-13.97527826,-16.28800451,71.23704554,11.1400842,1.348296411,-0.031584874,-0.031584874
2/2/2009,CVX,36.92750549,37.22170542,36.31283608,36.52297659,12445000,82.51190483,106.183937,48.68485628,-13.21615819,-15.67363524,40.18831425,35.39932651,1.331785022,-0.007483814,-0.007483814
2/3/2009,CVX,37.63673782,37.71554252,36.74362867,37.07460356,12509600,80.89959427,105.7932595,49.56098639,-12.41421757,-15.02175171,39.75253786,35.57137304,1.321653224,-0.002506209,-0.002506209
