Date,Ticker,Close_Price,High,Low,Open,Volume,SMA_50,SMA_200,RSI,MACD,MACD_Signal,Bollinger_Upper,Bollinger_Lower,ATR_14,Sentiment_Score,Price_Momentum
1/5/2009,UNH,21.57021713,21.9914489,21.10924718,21.77685905,8518900,25.9189463,26.86396085,29.21313535,-0.267350063,-0.110401725,27.3569203,23.28061613,0.764854309,-0.142478726,-0.142478726
1/6/2009,UNH,21.0615654,21.75302123,20.5131695,21.54637928,7423000,25.77969326,26.83884353,28.63457219,-0.575745507,-0.203470482,27.90528092,22.32398105,0.829524386,-0.151416632,-0.151416632
1/7/2009,UNH,20.90261078,21.52253668,20.69597033,21.22846886,8228400,25.63900478,26.81335489,27.00340816,-0.823484807,-0.327473347,28.28669594,21.55085937,0.859052731,-0.162468522,-0.162468522
1/8/2009,UNH,21.22847748,21.38743337,20.46549284,20.74366489,6106900,25.50444614,26.78916623,27.97788542,-0.982203042,-0.458419286,28.45897906,20.97322042,0.896798889,-0.156394488,-0.156394488
1/9/2009,UNH,21.02183342,21.45895977,20.50522762,21.2602657,5931400,25.3700169,26.76413255,28.35226828,-1.111846165,-0.589104662,28.57763917,20.42558902,0.927681101,-0.153688385,-0.153688385
1/12/2009,UNH,20.36215782,21.29204562,20.09988185,21.12514191,6242600,25.2260751,26.737212,16.10242144,-1.253371496,-0.721958028,28.66698036,19.80491066,0.927812837,-0.216844967,-0.216844967
1/13/2009,UNH,20.15552711,20.8946693,19.75019103,19.80582512,10393800,25.07005745,26.70892896,16.75643355,-1.366453091,-0.850857041,28.75033889,19.22169003,0.963185134,-0.208623386,-0.208623386
1/14/2009,UNH,19.13820648,19.83760871,18.89182634,19.63096828,7846700,24.90144295,26.6748065,15.06160266,-1.520631449,-0.984811922,28.91349756,18.49038428,0.994904876,-0.245067873,-0.245067873
1/15/2009,UNH,19.78197289,19.98066687,18.96335463,19.12230891,10735100,24.74454132,26.6430089,15.66264218,-1.572742741,-1.102398086,28.90041456,17.98592425,1.012059246,-0.237139209,-0.237139209
1/16/2009,UNH,20.26679039,20.36216419,19.67865626,20.17936453,9587900,24.60159828,26.61377655,16.96561729,-1.556972781,-1.193313025,28.76874452,17.6278747,1.021531809,-0.228684248,-0.228684248
