Date,Ticker,Close_Price,High,Low,Open,Volume,SMA_50,SMA_200,RSI,MACD,MACD_Signal,Bollinger_Upper,Bollinger_Lower,ATR_14,Sentiment_Score,Price_Momentum
1/5/2009,COST,36.73509216,37.66945053,36.39085318,37.36033999,5890900,87.07087997,73.08856846,6.619127322,-3.620534606,0.561418897,115.8562396,64.98054554,5.272726512,-0.609544327,-0.609544327
1/6/2009,COST,36.14497375,36.93882912,35.88503981,36.89667658,6472900,86.18556869,72.9683997,5.985404434,-7.138488401,-0.978562562,122.6684422,52.47806434,5.263417176,-0.617475427,-0.617475427
1/7/2009,COST,35.21061325,36.07472018,34.90852676,35.82883707,6870000,85.25748985,72.84350971,5.979211129,-9.887905592,-2.760431168,126.6333575,42.63589952,5.230863324,-0.623918224,-0.623918224
1/8/2009,COST,35.58296967,36.46112782,34.69076065,34.81018888,7287100,84.31198174,72.71860277,5.986794743,-11.89962105,-4.588269145,128.7000506,34.6446115,5.240496111,-0.621425107,-0.621425107
1/9/2009,COST,34.52213669,35.81478499,34.36055599,35.29491711,4577100,83.34983414,72.58740284,5.021480821,-13.42476803,-6.355568922,129.6485258,27.62565713,5.229684507,-0.635111861,-0.635111861
1/12/2009,COST,34.72587967,35.21764868,34.36758971,34.83828378,4812900,82.40230888,72.46008919,4.528734642,-14.45044194,-7.974543526,129.7997405,21.61041311,5.207060574,-0.635073981,-0.635073981
1/13/2009,COST,34.38163376,35.37922243,34.10764895,34.46593884,6310400,81.44312256,72.3325375,4.634793813,-15.11681643,-9.402998106,129.0859141,16.35414098,5.100571653,-0.631469285,-0.631469285
1/14/2009,COST,33.46133423,34.12873487,33.32785249,33.96715143,7906800,80.48642639,72.20068096,4.58042565,-15.54004749,-10.63040798,127.656488,11.68064116,5.071585722,-0.640757797,-0.640757797
1/15/2009,COST,34.05145645,34.38164205,33.19437336,33.38405582,6015900,79.5477021,72.07073675,5.526276133,-15.64746895,-11.63382018,125.6092313,7.770555039,5.005376565,-0.62982473,-0.62982473
1/16/2009,COST,34.28326797,34.64155773,33.62289451,34.64155773,6413000,78.60246948,71.94467085,6.035335786,-15.53482024,-12.41402019,122.8494298,4.55949427,4.893645118,-0.619508432,-0.619508432
1/20/2009,COST,33.17329407,34.57131996,33.12411744,34.54321826,7370300,77.63026093,71.81389555,2.421351879,-15.35807264,-13.00283068,119.3995391,1.8656953,4.831043808,-0.641083381,-0.641083381
1/21/2009,COST,33.65102768,33.74938098,32.72369271,33.20140837,6242200,76.66243294,71.68966192,2.994691449,-15.0064646,-13.40355746,115.1422563,-0.027787562,4.85373192,-0.636346199,-0.636346199
1/22/2009,COST,33.33486557,33.63695202,32.78689336,33.40511711,6144900,75.66380325,71.56251259,3.033962074,-14.58519528,-13.63988503,110.5311445,-1.412569939,4.820422916,-0.635321769,-0.635321769
1/23/2009,COST,32.99766159,33.37702376,32.46374009,32.94848496,4906200,74.66320564,71.43333115,3.071209091,-14.11582739,-13.7350735,105.2102509,-2.106332068,4.818698308,-0.634666269,-0.634666269
1/26/2009,COST,33.26462173,33.74233987,32.97658604,33.35595091,4091900,73.6597879,71.30375412,27.62697045,-13.56592891,-13.70124458,99.30214807,-2.070505917,1.112500899,-0.094472893,-0.094472893
1/27/2009,COST,33.65102768,33.77748269,33.07495604,33.29273759,4085300,72.64459511,71.17645517,33.48863782,-12.94967489,-13.55093064,92.91391481,-1.327426854,1.087410709,-0.06899842,-0.06899842
1/28/2009,COST,33.58779526,34.08658846,33.29273271,33.77045098,5163300,71.64047638,71.04879063,37.85512897,-12.32432432,-13.30560938,84.77341415,0.929234772,1.060815161,-0.046088887,-0.046088887
1/29/2009,COST,32.63234329,33.72125839,32.55506498,33.71423431,4706600,70.60172569,70.91224529,29.69057281,-11.77014755,-12.99851701,74.81294018,4.899354202,1.017659893,-0.082922432,-0.082922432
1/30/2009,COST,31.63476372,32.77988253,31.46615888,32.70260419,6682800,69.53287373,70.77333238,29.95137677,-11.28140972,-12.65509555,62.14751427,11.58735836,1.007623796,-0.083638304,-0.083638304
2/2/2009,COST,31.82441711,32.0843509,31.28347195,31.45910339,4782600,68.48831318,70.63512053,29.81404841,-10.75480336,-12.27503712,36.56184052,31.32327701,1.004110938,-0.083553321,-0.083553321
2/3/2009,COST,32.40050507,32.4426576,31.52234738,31.94386468,5326400,67.4596526,70.50082738,36.64769776,-10.17370243,-11.85477018,36.07566837,31.37599045,0.979020705,-0.057621715,-0.057621715
2/4/2009,COST,30.19459343,30.55990759,29.38668943,30.02598854,20971900,66.39025696,70.35594961,31.23488155,-9.778454448,-11.43950703,35.98607656,30.87054423,1.053286069,-0.097627332,-0.097627332
2/5/2009,COST,30.79171944,30.8830459,29.79413101,30.10324152,9886100,65.28265293,70.21499682,31.29016799,-9.309717867,-11.0135492,35.87782689,30.53690452,1.046260798,-0.095729738,-0.095729738
